platform,store_id,store_name,store_url,store_rating,store_delivery_fee,store_delivery_time_min,store_delivery_time_max,store_promo,category,item_name,item_price,description,popular_badge,extracted_at
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,Zinger StackerÂ® Burger Box,A$24.55,"Whatâs better than a boxed meal with a Zinger Stacker Burger, 2 Wicked Boneless pieces, Chips, Drink and Potato & Gravy? Nothing.  5497 kJ",False,2026-05-04T03:49:25.228440+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,Mega Chicken Box,A$21.95,"Mega Chicken Box is a box of the best ð packed to the brim with two pieces of Original Recipe, Wicked Boneless, an Original Tender, a Wicked Wing and stacks of sides for all your cravings. Not everywhere and not forever. 5875 kJ",False,2026-05-04T03:49:25.228441+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,Original Tendersâ¢ Box,A$21.45,3 Original Tenders with mouthwatering sides. 4271 kJ,False,2026-05-04T03:49:25.228442+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,Favourites Box,A$23.00,"Box up all ya faves like Original Recipe, Wicked Wing, Tender, Sliders, Snack Popcorn, Chips, Regular Potato & Gravy and a Regular Drink. Not everywhere and not forever. 5532 kJ",False,2026-05-04T03:49:25.228444+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,Delivery Feast,A$39.96,"6 Pieces Original Recipe Chicken, 8 Original Tendersâ¢, 6 Nuggets, 1 Regular Popcorn ChickenÂ®, 2 Large Chips and 1 Dipping Sauce. Not everywhere, not forever and subject to availability. 17199 kJ",False,2026-05-04T03:49:25.228449+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,Giant Feast,A$51.96,"Giant Feast is everything you could want and some. 15 pieces of Original RecipeÂ® Chicken, 18 juicy Nuggs, 3 large Chippies and all your fave sides to share with friends and fam. Not everywhere and not forever. 27838 kJ",False,2026-05-04T03:49:25.228451+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,3 Piece Box,A$21.45,3 pieces of Original Recipe chicken and sides that really hit the spot.  4858 kJ,False,2026-05-04T03:49:25.228452+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,Large Chips,A$7.30,"Golden, thick-cut chips sprinkled with our signature seasoning to leave you wanting moreâ¦ no wonder theyâre Australiaâs best tasting chips. Yeah, we went there. 2371 kJ",False,2026-05-04T03:49:25.228454+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,Family Feast,A$41.56,Feast your eyes (and taste buds) on this â 10 pieces of Original Recipe Chicken and scrumptious KFC sides (including Chippies of course). 17280 kJ,False,2026-05-04T03:49:25.228455+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,Footy Feed,A$23.96,"Good call grabbing this one. The Footy Feed is loaded with two epic ZingerÂ® burgers, two regular chips, six Wicked WingsÂ®, six nuggets and that essential sweet n' sour dip. The perfect feed for kicking back and watching the footy. Available on delivery via KFC App or DoorDash and not forever. 10495 kJ",False,2026-05-04T03:49:25.228457+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,Go BucketÂ® Popcorn Chicken,A$7.20,"Truly the snack of all trades! Pick up Popcorn Chicken and Chips. Or mix it up with 3 Nuggets, 2 Wicked Wings, or 1 Original Tender. Letâs go! 2325 kJ",False,2026-05-04T03:49:25.228458+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,ZingerÂ® Bacon & Cheese Burger Box,A$22.45,"Make some room, bellies. Thereâs a Zinger Bacon and Cheese Burger cominâ your way. And 2 Wicked Boneless pieces. And Chippies. And Potato & Gravy. And a drink. Now thatâs a mouthfulâ¦  4713 kJ",False,2026-05-04T03:49:25.228459+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,10 Wicked Wings,A$19.95,Add some bite to your meal with 10 Wicked Wings with a spicy marinade and a crispy crunchy coating. \n 5431 kJ,False,2026-05-04T03:49:25.228461+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,Regular Popcorn Chicken,A$8.25,Bite size pieces of real breast fillet chicken tumbled in our signature marinade and cooked in a crunchy coating. 1644 kJ,False,2026-05-04T03:49:25.228462+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,ZingerÂ® Burger,A$12.10,"100% breast fillet chicken coated in Zinger flavouring, lettuce and mayo all perfectly matched to deliver a spicy flavour hit. 1874 kJ",False,2026-05-04T03:49:25.228463+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,Maxi Popcorn Chicken,A$14.45,Bite size pieces of real breast fillet chicken tumbled in our signature marinade and cooked in a crunchy coating. 3014 kJ,False,2026-05-04T03:49:25.228465+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,6 Wicked Wings,A$15.00,Add some bite to your meal with 6 Wicked Wings with a spicy marinade and a crispy crunchy coating. \n 3259 kJ,False,2026-05-04T03:49:25.228476+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,Original Crunch TwisterÂ® Box,A$23.50,"The Original Crunch TwisterÂ® is *chefs kiss. Original Recipe Tenders, Twister sauce and dressed slaw wrapped up tightly in a fresh tortilla served with Snack Popcorn, Chips, Potato and Gravy and a Drink. While Chicken Lasts. 4632 kJ",False,2026-05-04T03:49:25.228478+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,Original Crispy Burger Box,A$20.45,The lettuce is crispy. The chicken is extra crispy. And the mayo is mayo. Itâs the Original Crispy. Make it a regular boxed meal with all your favourite sides. 4316 kJ,False,2026-05-04T03:49:25.228479+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,ZingerÂ® Crunch TwisterÂ® Box,A$23.50,"Our ZingerÂ® Crunch TwisterÂ® Box is packing a ZingerÂ® Crunch TwisterÂ® (duh) plus Popcorn ChickenÂ®, Chips, Potato & Gravy and a Drink. While Chicken lasts. \n 4903 kJ",False,2026-05-04T03:49:25.228481+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,10 Nuggets,A$11.95,"Our chicken is AussieÂ as. Our nugs are made with 100% real Aussie chicken breast meat, coated in the secret recipe of 11 herbs and spices. Score 10 nugs and 2 dipping sauces.  2298 kJ",False,2026-05-04T03:49:25.228482+00:00
doordash,1059099,KFC,https://www.doordash.com/store/1059099,3.9,0,20,20,,,ZingerÂ® Crunch Burgerâ¢ Box,A$23.50,"When you bite down on the Zinger Crunch Burgerâ¢, hereâs what youâll be sinking your teeth into, in descending order: Bun, jalapeno sauce, corn chips (crunch), cheese, Zinger Fillet (more crunch), slaw, jalapeno mayo, bun. And thatâs just the Burger â youâve also got regular Chips, a Drink, our famous Potato & Gravy and 2 Wicked Boneless pieces to enjoy. Youâre welcome.  4793 kJ",False,2026-05-04T03:49:25.228483+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Hangry Burger Pack,A$28.95,"One legendary combo. A burger of choice, regular chips, choice of 2pc tenders or slider, small drink",False,2026-05-04T03:49:36.500402+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Make It A Meal,A$22.45,"Choice of Burger, chips + drink",False,2026-05-04T03:49:36.500427+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Huxtaburger,A$16.95,"The original Huxtaburger. Australian grass-fed beef patty, tasty cheese, mustard, tomato sauce, lettuce, pickles, mayo",False,2026-05-04T03:49:36.500429+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Make It A Large Meal,A$24.95,"Choice of Burger, large chips + 600ml drink",False,2026-05-04T03:49:36.500431+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Theo,A$22.95,"The go-to burger with extra swagger. Two Australian grass-fed beef patty, two slices of tasty cheese, crispy crispy bacon, chipotle BBQ sauce, mustard, lettuce, tomatoes, pickles",False,2026-05-04T03:49:36.500438+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Hangry Duo,A$54.95,"Double the flavour, double the fun. 2 burgers of choice, large chips, 4 tenders or 2 cheeseburger sliders, 2 small drinks",False,2026-05-04T03:49:36.500440+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Britney,A$20.50,"A total crowd-pleaser. Crispy fried or grilled chicken, avo, crispy crispy bacon, tasty cheese, aioli, fresh lettuce, tomato",False,2026-05-04T03:49:36.500441+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Tenders (5pc),A$15.95,"Crispy, golden, and juicy as ever. Five hand-cut, perfectly seasoned chicken tenders. Perfect for dunking, devouring, and going back for more.",False,2026-05-04T03:49:36.500442+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Double Huxtaburger,A$21.95,"Twice as good as the original, Huxtaburger. Double Australian grass-fed beef patty, tasty cheese, mustard, tomato sauce, lettuce, pickles, mayo",False,2026-05-04T03:49:36.500443+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Onion Rings (VG),A$10.95,Crispy battered onion rings,False,2026-05-04T03:49:36.500444+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Large Chips Salt (VG),A$10.00,Large size serve of our crispy golden chips,False,2026-05-04T03:49:36.500446+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Darren,A$20.95,"Big, messy energy. Australian grass-fed beef patty, crispy crispy bacon, egg, grilled onion, chipotle BBQ sauce, our house burger sauce, tomato sauce, lettuce, pickles",False,2026-05-04T03:49:36.500447+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Bam Bam,A$17.95,"Crispy chicken meets its saucy match. Choice of fried or grilled chicken, Alabama white sauce, crunchy ranch slaw, pickles",False,2026-05-04T03:49:36.500448+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Kevin,A$18.95,"A straight-up classic. Australian grass-fed beef patty, crispy crispy bacon, tasty cheese, mustard, tomato sauce, lettuce, pickles, mayo",False,2026-05-04T03:49:36.500450+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Megan,A$19.95,"Plant-based BUDS patty with classic fixings: mustard, tomato sauce, lettuce, tomato, pickles",False,2026-05-04T03:49:36.500451+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Regular Chips Salt(VG),A$6.95,Regular size serve of our crispy golden chips,False,2026-05-04T03:49:36.500452+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Cheesus Double,A$21.95,"The Cheesus, but make it double. Two Australian grass-fed beef patty, two slices of tasty cheese, cheesy sauce, mustard, pickles",False,2026-05-04T03:49:36.500454+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Regular Gravy & Chips (VG) ,A$10.95,"Chips seasoned with chicken salt, topped with hot gravy.",False,2026-05-04T03:49:36.500455+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Denise,A$18.95,"Packed with a bold, fiery personality. Australian grass-fed beef patty, jalapeÃ±os, sriracha mayo, tasty cheese, mustard, tomato sauce, lettuce, pickles",False,2026-05-04T03:49:36.500456+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Boneless Chicken (5pc),A$15.95,"Small but mighty, perfect for snacking. Five crispy golden chicken thighs. ",False,2026-05-04T03:49:36.500457+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Rachel ,A$18.95,"Sheâs got kick. Choice of fried or grilled chicken, fiery jalapeÃ±os, sriracha mayo, tasty cheese, aioli, crisp lettuce, tomato",False,2026-05-04T03:49:36.500458+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Jane,A$14.50,"Jane - she's a simple girl. Australian grass-fed beef patty, tasty cheese, mustard, tomato sauce",False,2026-05-04T03:49:36.500460+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Double Jane,A$19.50,"Jane - but double. Double Australian grass-fed beef patty, tasty cheese, mustard, tomato sauce",False,2026-05-04T03:49:36.500461+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Cheesy Bacon Chips,A$17.95,"Chips with chicken salt, cheesy sauce, grilled onion, crispy bacon, jalapeÃ±os, spring onion.",False,2026-05-04T03:49:36.500462+00:00
doordash,24250695,Huxtaburger,https://www.doordash.com/store/24250695,4.1,0,28,28,$10 off,,Bacon Ranch Chips,A$17.95,"Chips with chicken salt, cheesy sauce, ranch dressing, crispy bacon, spring onion.\n",False,2026-05-04T03:49:36.500466+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Churros,A$7.50,"Crunchy, doughy goodness with a sweet dusting of cinnamon sugar along with our deliciously sweet and salty dipping sauce.",False,2026-05-04T03:49:49.874358+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Half Chicken Box,A$30.40,"Includes a half of our famous flame-grilled Portuguese chicken, with your choice of 2 Sides, pita, dipping sauce & 375ml drink of your choice. (6980 kJ).",False,2026-05-04T03:49:49.874398+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Meal for 2,A$48.00,"2 x Burgers or Rappas Â® of your choice, 1 x Share Side, 5 x Crispy Chicken Strips & 1 x Dipping Sauce of your choice (11480 kJ).",False,2026-05-04T03:49:49.874400+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Chicken Rappa Strip Box,A$24.00,"Includes a chicken Rappa, 2 crispy strips, regular chips, dipping Sauce & 375ml drink of your choice. (4290 kJ).",False,2026-05-04T03:49:49.874405+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Bondi & Bolas Box,A$23.40,"Includes a single Bondi burger, small spicy chicken bolas, regular chips & 375ml drink of your choice. (5130 kJ).",False,2026-05-04T03:49:49.874407+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Bondi Burgers,A$13.00,"Fresh-grilled 100% chicken breast fillets, crisp lettuce, cheese, creamy mayo and Oporto's legendary Original Chilli sauce.",False,2026-05-04T03:49:49.874408+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Halloumi & Chicken Burger,A$18.50,"Grilled halloumi, grilled chicken breast fillet, creamy mayo, mixed lettuce leaves, crisp lettuce, slaw mix with a tomato & capsicum relish\n",False,2026-05-04T03:49:49.874409+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Otropo Burgers,A$15.00,"Fresh-grilled 100% chicken breast fillets, juicy pineapple, sizzling bacon, cheese, lettuce and Oporto's own creamy mayo.",False,2026-05-04T03:49:49.874411+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Quarter Chicken Box,A$22.30,"Includes a quarter of our famous flame-grilled Portuguese chicken, with your choice of a side, pita, dipping sauce & 375ml drink of your choice. (4040 kJ).",False,2026-05-04T03:49:49.874412+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Familia Feast,A$64.00,"Includes 2 double burgers or RappasÂ®, 2 single burgers or RappSnackersÂ®, family size chips, large spicy chicken bolas & 2 dipping sauces of your choice. (19860 kJ).",False,2026-05-04T03:49:49.874419+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Oprego Burgers,A$13.00,"Fresh-grilled 100% chicken breast fillets, crisp lettuce, fresh tomato, cheese, mayo and Oporto's deliciously tangy Prego sauce.",False,2026-05-04T03:49:49.874421+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Double Chicken Feed,A$82.35,"Feeds 8.   Features 2 whole chickens with your choice of basting, Family Chips, 2 share sides, 4 pitas & 4 dipping sauces.. (39860 kJ).",False,2026-05-04T03:49:49.874425+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Whole Chicken Feed,A$42.50,"Feeds 4.  Features 1 Whole chicken  with your choice of basting, 1 share side, 2 pitas & 2 dipping sauces. (11730 kJ).",False,2026-05-04T03:49:49.874427+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Bondi Rappa,A$15.50,"Two grilled chicken breast fillets, crisp lettuce, cheese, creamy mayo & original chilli sauce â all in a warm pita bread wrap",False,2026-05-04T03:49:49.874428+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Pulled Chicken Bowl,A$22.00,"Pulled chicken grilled in a lemon & herb sauce, crisp lettuce, grilled corn, Portuguese Tomato Salad, spicy rice & avocado",False,2026-05-04T03:49:49.874429+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Chicken Rappa,A$15.50,"Two fresh grilled chicken tenders, tomato, lettuce, creamy mayo and your choice of sauce - all in a warm pita bread wrap",False,2026-05-04T03:49:49.874430+00:00
doordash,25059938,Oporto,https://www.doordash.com/store/25059938,4,0,35,35,,,Whole Chicken,A$26.00,"Our succulent chicken, flame-grilled flat and brush-basted with your choice of Original Chilli, Lemon & Herb or Extremo Picante sauce. (4980 kJ).",False,2026-05-04T03:49:49.874431+00:00
